size,mean,std
2750,673.2181818181818,599.6878033507129
2750,691.1454545454545,604.2596948688331
2750,686.8545454545455,605.2864961977417
2750,664.8545454545455,596.6728026216963
2750,667.3454545454546,584.5550356913077
2750,682.1636363636363,597.011535251322
2750,683.6363636363636,573.1217977370276
2750,666.7818181818182,568.8642653539544
2750,659.5454545454545,585.4343940631317
2750,657.9818181818182,563.7914827603001
2750,661.9272727272727,583.3208334276634
2750,665.4181818181818,577.8349147986219
2750,664.4181818181818,570.6681312576144
2750,677.3454545454546,575.9288535032089
2750,660.290909090909,567.3699345617708
2750,683.8909090909091,600.6591431760544
2750,667.5636363636364,598.4728068140338
2750,679.3454545454546,585.4762853106495
2750,658.6727272727272,586.4378306830131
2750,648.5636363636364,568.2274916915316
2750,679.7272727272727,600.6503431371232
2750,690.1090909090909,593.279320165078
2750,663.8181818181819,562.2131297877924
2750,689.9272727272727,611.5601465862226
2750,644.1636363636363,559.4636478120276
2750,660.8181818181819,576.4785446108937
2750,657.9272727272727,570.4343434307661
2750,678.3454545454546,601.4884482585096
2750,677.709090909091,591.1171449114502
2750,675.4727272727273,603.2452043149002
2750,669.2363636363636,588.2848402118998
2750,674.6727272727272,579.7518138133203
2750,662.3090909090909,568.4335212662722
2750,669.2363636363636,604.389217268486
2750,664.4181818181818,593.6377282456821
2750,666.2181818181818,571.6615874610716
2750,670.4545454545455,579.6556757932582
2750,659.1272727272727,571.8855274693753
2750,679.8363636363637,583.361552123439
2750,643.5090909090909,548.025094738197
2750,673.4545454545455,576.9944640724449
2750,676.2,599.9696325648491
2750,668.3818181818182,594.6712763722061
2750,674.4909090909091,605.4263823643713
2750,673.2363636363636,588.2007067361944
2750,657.7818181818182,563.2498134901549
2750,670.9272727272727,583.5450081432671
2750,677.4727272727273,602.8815458671027
2750,666.7818181818182,577.5789655861814
2750,665.6727272727272,581.7417438425109
2750,659.3636363636364,571.4165448852483
2750,665.3272727272728,580.2182835183028
2750,651.1454545454545,563.6791130415769
2750,677.7272727272727,586.3409791253318
2750,668.2727272727273,583.839733754687
2750,655.6181818181818,571.2842626576813
2750,681.5636363636364,596.0125918022009
2750,676.4727272727273,607.5084093558019
2750,653.4181818181818,583.6648693123661
2750,667.3636363636364,598.8286707059909
2750,664.9272727272727,572.8921000913762
2750,664.6727272727272,578.0973354515643
2750,676.9636363636364,604.8194761064544
2750,652.8181818181819,570.2314232248674
2750,671.0,577.9193872693822
2750,686.0181818181818,593.0215078395813
2750,663.3090909090909,575.3253268677968
2750,666.9454545454546,589.6240225210336
2750,671.1636363636363,591.2123988008606
2750,666.6363636363636,578.9399046733093
2750,683.8181818181819,616.1729122991692
2750,657.6181818181818,556.6647102784776
2750,667.3454545454546,586.6926163807607
2750,660.1454545454545,578.5866610089804
2750,667.6545454545454,596.6986057598111
2750,686.1454545454545,595.7904274058368
2750,679.6545454545454,597.8717320076977
2750,667.6545454545454,577.8440720213783
2750,666.9818181818182,598.4121258770532
2750,662.2545454545455,586.4909584107164
2750,675.8363636363637,607.0395602994874
2750,689.3818181818182,614.4443015192031
2750,677.0181818181818,600.4793688351783
2750,669.9454545454546,598.5204460146041
2750,675.6181818181818,590.1256257907091
2750,663.2545454545455,564.0146264441865
2750,674.8181818181819,599.4083929072092
2750,666.7818181818182,587.9913478308732
2750,662.0545454545454,571.3167858133228
2750,664.709090909091,584.2718910273094
2750,656.9090909090909,557.2998955263845
2750,671.1818181818181,596.3902502376379
2750,657.290909090909,561.7396088039133
2750,667.0909090909091,593.5782792132129
2750,655.4727272727273,561.211396066028
2750,659.6909090909091,590.8589240243169
2750,677.8363636363637,590.1006466893087
2750,640.7272727272727,551.6482889584122
2750,680.2545454545455,597.8986906638287
2750,671.7272727272727,585.2751630890599
3000,683.3666666666667,606.4211948436132
3000,663.9,577.0154157386091
3000,657.1833333333333,575.600468834262
3000,673.4166666666666,604.0233105785093
3000,678.4333333333333,608.7390345806832
3000,674.0,615.413682005852
3000,664.85,585.9368374662921
3000,685.0,600.7717259214741
3000,654.85,564.55644314807
3000,673.3333333333334,609.6930010714864
3000,675.2333333333333,580.1522319376375
3000,658.6333333333333,576.3249652371096
3000,649.95,584.1753425413755
3000,684.7333333333333,610.3512067290075
3000,643.9833333333333,566.7594725474133
3000,656.4333333333333,578.5890414524707
3000,685.9666666666667,588.3930649564871
3000,661.95,588.0416914074489
3000,666.3833333333333,585.2142796066715
3000,671.2,579.1161886875551
3000,666.65,582.273083841823
3000,687.25,619.0220277448399
3000,669.75,591.054795119144
3000,685.5166666666667,613.1824631017716
3000,667.7833333333333,586.0499862544908
3000,673.8333333333334,588.5691453762156
3000,667.5166666666667,605.3778432149261
3000,668.7666666666667,596.5619377361882
3000,667.9166666666666,593.3814060581572
3000,669.7833333333333,598.9430577182516
3000,683.55,592.3022011608601
3000,667.4,575.3742897743462
3000,666.1666666666666,584.5855844575331
3000,656.85,576.7933577114078
3000,670.9666666666667,587.6283396463751
3000,668.2833333333333,570.4646232579973
3000,651.4166666666666,589.4549683582472
3000,670.6333333333333,580.3828611835085
3000,675.85,598.7954109432259
3000,691.0166666666667,612.9805323626156
3000,675.5833333333334,586.0628462223332
3000,670.7,588.8617636310466
3000,677.0333333333333,588.5837795552605
3000,659.8333333333334,563.3766995142375
3000,667.2,588.1900146494612
3000,678.05,612.8042353258774
3000,660.8833333333333,572.0335535516155
3000,662.7166666666667,577.4851684002128
3000,665.0333333333333,589.7787711412551
3000,678.1,584.5685503001338
3000,675.2666666666667,602.7201635548256
3000,667.6666666666666,587.3595340353489
3000,683.9333333333333,603.9124071879593
3000,689.6833333333333,621.9333295369278
3000,671.3166666666667,594.9171648688207
3000,670.4,588.4022207073434
3000,681.5,591.5116933191881
3000,670.3333333333334,588.0376027281097
3000,659.9,574.4014188701138
3000,679.05,592.1727767299
3000,683.3166666666667,604.5721625432503
3000,679.05,606.8678583513877
3000,659.0166666666667,582.0076171227391
3000,652.05,558.5113823071707
3000,678.0833333333334,601.2394085461206
3000,675.2333333333333,595.5655118363461
3000,671.7333333333333,561.4944305650374
3000,672.95,600.324188112834
3000,675.2333333333333,599.1229246898242
3000,671.0,601.1231155096267
3000,675.9166666666666,593.2502224094728
3000,677.4166666666666,598.4417206842747
3000,679.2333333333333,584.8051631859015
3000,658.95,586.2599515857563
3000,686.1,621.9875052335591
3000,676.0666666666667,592.6653318320176
3000,683.4333333333333,599.0663949476348
3000,670.7166666666667,601.2750228103239
3000,660.2166666666667,554.2335125097443
3000,679.1833333333333,609.0723818963464
3000,680.6666666666666,595.6337427946436
3000,670.4333333333333,582.5425411265878
3000,678.6166666666667,612.2937092514416
3000,664.9166666666666,582.8893488952732
3000,659.7833333333333,564.8894756695528
3000,673.15,581.0922854131404
3000,663.9,585.9409441232111
3000,651.1166666666667,576.2461161594834
3000,642.2833333333333,561.012138658534
3000,670.6,600.5044879099572
3000,678.4166666666666,586.7779191388246
3000,657.1333333333333,560.3889561922346
3000,664.1,565.7925326477896
3000,673.5,595.7217611155955
3000,653.7333333333333,569.2255518587415
3000,681.7333333333333,618.5356326751829
3000,666.05,575.9773411341804
3000,674.0833333333334,609.4061259856918
3000,671.7833333333333,579.6001377865797
3000,674.4666666666667,576.0683254229099
3000,673.0,566.7312708271296
3000,656.4,575.1556658853323
3000,669.85,588.1483465079198
3000,684.0333333333333,604.1854562595458
3000,667.4,587.1872841493305
3000,673.7333333333333,621.7288226300022
3000,681.9666666666667,594.6958316839141
3000,680.8333333333334,598.6284091339319
3000,665.3166666666667,594.5120405752006
3000,669.2166666666667,581.3460412888542
3000,664.5,578.8852073885921
3000,675.4,598.1372529222147
3000,674.5,592.6787353476867
3000,667.4,577.2988018926305
3000,658.6666666666666,564.1940170622947
3000,667.3666666666667,580.0661446957771
3000,658.5833333333334,581.7563863470306
3000,680.8,593.6087600431786
3000,677.65,602.2150591773673
3000,688.3333333333334,609.7750040429302
3000,671.5,598.3458448088363
3000,674.2333333333333,580.3916024739005
3000,689.2666666666667,635.784131779193
3000,661.6,580.7369800520714
3000,675.7166666666667,608.042887513336
3000,670.8166666666667,601.5237593441805
3000,673.8166666666667,599.1468376412878
3000,667.75,592.1689827799719
3000,672.8833333333333,581.7248946500017
3000,663.15,585.7029202875237
3000,677.9833333333333,600.9141089946957
3000,656.7833333333333,571.5664030150439
3000,671.8333333333334,583.542319706882
3000,669.45,575.5830645238502
3000,673.1,601.1140130346877
3000,662.2,576.4527965641824
3000,654.1666666666666,567.7229126568308
3000,664.15,586.3820803594416
3000,666.7833333333333,580.283683258073
3000,661.6666666666666,583.7184443053194
3000,665.1666666666666,573.842288631835
3000,659.45,571.4410417240493
3000,653.6833333333333,573.2238652762306
3000,677.0166666666667,604.017880300097
3000,659.1,599.1706963239552
3000,680.3166666666667,587.8265614863698
3000,672.6,599.5394677027805
3000,671.4166666666666,610.6121188792622
3000,681.2666666666667,614.8433910806519
3000,669.9666666666667,600.717348028357
3000,681.85,612.1068078094432
3000,679.3833333333333,597.3308293753322
3000,666.4833333333333,568.7800978605195
3000,686.8833333333333,594.4426967523633
3000,669.2166666666667,602.0104260355924
3000,661.7833333333333,575.0379579258707
3000,673.5333333333333,593.9959446176567
3000,680.6333333333333,594.7099563839689
3000,680.2166666666667,603.2877586378015
3000,675.3666666666667,581.7143046395045
3000,678.3333333333334,593.8537043937861
3000,664.5666666666667,593.7671924996268
3000,655.6166666666667,568.995565057897
3000,659.3333333333334,573.2476680187098
3000,644.4833333333333,561.3662497771743
3000,641.5333333333333,578.6924763829423
3000,673.2666666666667,588.4049021625236
3000,679.0666666666667,587.1145222375463
3000,655.7666666666667,566.8892415827119
3000,674.75,580.0042564498988
3000,660.4333333333333,577.0841754506491
3000,680.9833333333333,606.6884426036884
3000,660.0,567.3960991523763
3000,660.6,588.4635134540346
3000,669.3333333333334,577.8375396443382
3000,691.25,592.4181553880109
3000,672.8,588.5605264824793
3000,669.0166666666667,586.6721398892419
3000,667.1666666666666,580.3435524660276
3000,684.9666666666667,594.4106315409314
3000,686.4666666666667,610.3019871797532
3000,655.7666666666667,580.7366691443626
3000,671.45,598.9371676840012
3000,670.9666666666667,623.1148092892316
3000,652.35,556.4503369573964
3000,665.2333333333333,563.0937863466637
3000,668.8,578.0065397553907
3000,663.45,587.1739641423712
3000,694.7,599.9779801514941
3000,656.4,565.2336154193238
3000,686.75,600.9993933718514
3000,654.4166666666666,564.4522357019139
3000,657.5166666666667,580.5451458662702
3000,664.9166666666666,586.5463832658269
3000,666.0333333333333,574.024911383547
3000,660.2666666666667,582.5243304408457
3000,666.9,590.5952279974274
3000,647.3166666666667,553.8308704429138
3000,679.55,595.0344226737362
3000,673.6833333333333,614.3478382715193
3000,667.0166666666667,587.9551567839923
3000,701.3666666666667,606.916907181059
3000,664.3333333333334,597.3339843746452
3000,659.95,576.2220325823487
3000,687.8166666666667,600.0922704514328
3000,683.4833333333333,599.4203030614013
3000,687.7333333333333,601.1207828344945
3000,648.9666666666667,560.6682907229748
3000,677.2166666666667,575.9760582890771
3000,663.5166666666667,570.2848408665816
3000,661.2333333333333,575.1670588233957
3000,650.45,543.3221550486109
3000,667.7833333333333,582.9075853474164
3000,667.9166666666666,589.9066251440892
3000,662.2,572.613447274861
3000,652.0333333333333,571.5264930186721
3000,669.2,598.8458566275632
3000,661.0833333333334,572.2583854538282
3000,651.4,549.2279793795408
3000,672.65,589.5883966802603
3000,676.7666666666667,596.2132271446368
3000,667.6833333333333,578.3581356353134
3000,667.35,585.6689714904373
3000,676.75,600.7317239555996
3000,654.4666666666667,577.9086279181357
3000,676.0166666666667,575.8231496928743
3000,658.1666666666666,582.727757094931
3000,665.4833333333333,589.2193420582488
3000,664.1166666666667,575.695133198891
3000,672.6166666666667,566.9635376772968
3000,685.45,581.7251334035116
3000,648.0166666666667,553.9150654407426
3000,652.85,559.0492323281258
3000,676.75,587.3800054762959
3000,681.4833333333333,590.9974334875651
3000,660.1,587.8403893348375
3000,686.6666666666666,591.953451623427
3000,686.5,605.7758798983884
3000,660.15,577.5980241482825
3000,634.1,548.091102524632
3000,662.45,570.2813611133835
3000,646.2666666666667,561.7482195986225
3000,671.75,592.1270450671883
3000,675.9,588.0313398677546
3000,643.9666666666667,556.5042068324572
3000,667.25,589.2310844085988
3000,664.65,581.810001203142
3000,663.4833333333333,587.8171765570955
3000,681.6833333333333,597.1057972047797
3000,658.1833333333333,573.501409230081
3250,682.3230769230769,601.1327667941663
3250,659.6769230769231,584.7598220358984
3250,660.7076923076924,573.9746368847514
3250,665.3538461538461,583.9438442645302
3250,671.0,591.2722267736293
3250,643.9692307692308,560.3849767170578
3250,654.6461538461539,586.1543097111028
3250,662.9076923076923,591.6745525157176
3250,669.9692307692308,576.901270562244
3250,673.1846153846154,564.075973942073
3250,685.1384615384616,606.8486537191214
3250,658.8615384615384,573.7916501235264
3250,648.3692307692307,571.7022777966428
3250,656.3076923076923,565.8977054360191
3250,667.5230769230769,578.5976576753968
3250,675.8923076923077,596.9934060472573
3250,679.5538461538462,602.8735938631868
3250,650.6461538461539,567.2127922710985
3250,667.3230769230769,581.8814869473603
3250,670.0769230769231,586.1497526608526
3250,659.0,562.097514124209
3250,672.7384615384616,573.8264620255064
3250,677.0307692307692,582.3408589274253
3250,656.4769230769231,564.5096335675172
3250,671.9846153846154,580.849960563303
3250,659.3846153846154,566.2233234961325
3250,675.3846153846154,594.3078117843725
3250,677.6461538461539,583.1594301275985
3250,665.0461538461539,576.9440029025409
3250,655.2307692307693,560.4918381133805
3250,669.3230769230769,592.8371188340484
3250,660.723076923077,596.0495076931963
3250,657.4615384615385,580.1157862390809
3250,658.6153846153846,578.511024888169
3250,667.9230769230769,582.1943848708505
3250,674.6307692307693,569.4047652993098
3250,671.5846153846154,592.5235053385632
3250,639.8615384615384,552.4681508933155
3250,665.9538461538461,594.1135071754253
3250,675.9846153846154,588.5505270070164
3250,666.4615384615385,574.8496278806799
3250,684.4307692307692,601.9077866821787
3250,677.3076923076923,588.5259140252788
3250,661.9692307692308,580.410835111469
3250,677.9076923076923,604.9370653363468
3250,657.876923076923,575.2493374500195
3250,666.6923076923077,591.5031548931255
3250,686.6153846153846,614.482338540904
3250,670.723076923077,592.3088593395097
3250,666.4923076923077,572.6634163296682
3250,670.8923076923077,580.8869643273499
3250,655.723076923077,578.8020920618272
3250,675.123076923077,599.8823476365321
3250,675.3846153846154,585.7633466041146
3250,661.4307692307692,584.6663340146904
3250,660.1846153846154,561.1918331635516
3250,661.8153846153846,583.5676189758644
3250,686.6,622.4514636623362
3250,680.0153846153846,597.8074038275253
3250,665.3230769230769,589.9014026530798
3250,670.9384615384615,595.3544872122717
3250,670.276923076923,594.710983657474
3250,669.8461538461538,585.4899126968991
3250,653.7692307692307,590.8810441061921
3250,657.3692307692307,591.1607895092961
3250,679.2615384615384,599.3245499835775
3250,659.3230769230769,570.0114737763498
3250,670.0615384615385,573.0248988260075
3250,676.5692307692308,585.2437353978984
3250,676.5846153846154,577.1663109819772
3250,662.8153846153846,584.20195118068
3250,677.9076923076923,584.6363162244719
3250,676.0461538461539,599.0319608981767
3250,673.5230769230769,586.2945336916304
3250,669.0615384615385,580.5757454570572
3250,671.876923076923,594.5468994295587
3250,665.5384615384615,582.7930910556923
3250,664.123076923077,579.8824153406463
3250,678.0461538461539,596.3636198667652
3250,689.276923076923,606.9796095343999
3250,662.2,570.4664137622558
3250,680.0769230769231,590.6261295033187
3250,637.5846153846154,551.6566767420502
3250,660.9846153846154,568.8484587252415
3250,654.7846153846153,571.3379975597819
3250,667.6307692307693,568.6690958648236
3250,663.3538461538461,568.2470868521689
3250,660.3692307692307,574.712117076709
3250,666.1538461538462,587.2496319092203
3250,646.8,573.1416041970243
3250,665.1692307692308,596.153608734444
3250,664.3384615384615,563.5387714986863
3250,666.6307692307693,578.170485084188
3250,656.5846153846154,576.4797919550557
3250,677.6,583.8056262411054
3250,667.3384615384615,577.0083262143711
3250,678.3230769230769,605.7075610122888
3250,649.9076923076923,570.0823077706729
3250,681.9076923076923,589.4002616239383
3250,678.5384615384615,590.8652215684822
3250,667.9846153846154,574.2570582884314
3250,674.9076923076923,598.5858263267598
3250,669.0153846153846,583.1505543117343
3250,661.7538461538461,584.7645162014227
3250,682.3230769230769,589.960092723158
3250,673.0923076923077,604.8914517517725
3250,684.9692307692308,594.7354284238372
3250,675.9846153846154,606.5344429894682
3250,667.4923076923077,591.6542811493607
3250,670.4307692307692,579.3095085923949
3250,644.9230769230769,576.6631414424065
3250,662.0461538461539,587.8947820766055
3250,696.7076923076924,613.479301213783
3250,681.8,602.5371919577311
3250,667.7384615384616,599.7216989679612
3250,660.7846153846153,582.6331473394714
3250,681.0615384615385,606.4669025637966
3250,672.8307692307692,589.7290008451931
3250,690.1692307692308,617.7772580726131
3250,701.2307692307693,623.3655741643538
3250,671.0923076923077,593.1277258496668
3250,679.2461538461539,597.272686873598
3250,660.2,575.3659357313396
3250,670.4153846153846,593.9704574965814
3250,676.5230769230769,596.8271778636479
3250,651.7692307692307,562.9106574617537
3250,673.3538461538461,597.5224342301167
3250,690.4307692307692,592.8632990504192
3250,656.4461538461538,577.4392949984301
3250,671.9692307692308,594.6689827570078
3250,657.7384615384616,570.5538140040396
3250,663.0,592.8609254480151
3250,652.6923076923077,575.0421903739405
3250,670.0769230769231,603.1347548801832
3250,666.0769230769231,583.2712736782302
3250,668.5538461538462,574.6493788729379
3250,682.276923076923,612.3759907792272
3250,666.8923076923077,591.962216129918
3250,683.8307692307692,591.5176847406565
3250,666.1384615384616,576.692435743514
3250,688.1384615384616,603.196673550384
3250,662.5692307692308,573.2361701302198
3250,655.6615384615385,571.1919595674962
3250,687.723076923077,607.0154353047581
3250,677.9384615384615,579.3811519974919
3250,676.7076923076924,588.1108666563559
3250,657.0307692307692,567.8561158286698
3250,668.5692307692308,585.4707105393132
3250,662.3692307692307,558.445027092214
3250,663.1538461538462,593.7262184586488
3250,671.1692307692308,595.194488426476
3250,655.5230769230769,560.7504204927894
3250,662.6615384615385,577.8491891867523
3250,669.9846153846154,587.2725744374502
3250,692.1538461538462,618.3028690454399
3250,680.7692307692307,601.175278913173
3250,679.4,610.2719015702377
3250,671.7692307692307,597.8042712674126
3250,666.0769230769231,580.4368330488369
3250,656.5076923076923,582.9328665154379
3250,676.0461538461539,583.6721137174201
3250,669.2615384615384,588.6135542212885
3250,665.723076923077,581.6929009416542
3250,665.9076923076923,594.0312274380848
3250,671.276923076923,568.7317065918166
3250,674.8615384615384,602.6419239653926
3250,670.8923076923077,589.7082491975144
3250,665.4615384615385,583.2048215724262
3250,657.2153846153847,591.8324345053626
3250,669.9692307692308,602.4192245688856
3250,668.8615384615384,563.6867072278053
3250,679.5384615384615,598.1418169097482
3250,685.2,603.6244680772462
3250,692.8153846153846,602.3989833556569
3250,659.276923076923,566.6196121315172
3250,668.7538461538461,617.253084380722
3250,677.9076923076923,587.335252791451
3250,656.7692307692307,572.4135344642629
3250,674.276923076923,592.1017456145213
3250,670.7384615384616,576.2524093571677
3250,680.0769230769231,589.6472167632833
3250,669.5384615384615,593.6352953668822
3250,690.9692307692308,614.7626050694008
3250,688.2461538461539,605.2973847817852
3250,653.6307692307693,569.9803389114068
3250,652.8307692307692,566.9429375500412
3250,678.8923076923077,604.8348820597346
3250,655.0923076923077,574.3365998618132
3250,684.9384615384615,607.2042458786152
3250,674.6461538461539,588.0687670612166
3250,662.8923076923077,586.7353779916311
3250,648.9230769230769,549.2375780659617
3250,674.3846153846154,591.4961523330917
3250,677.4769230769231,579.9008697167343
3250,681.2923076923076,588.5255558944134
3250,646.5538461538462,548.8159010583038
3250,651.6923076923077,571.5890649510343
3250,668.123076923077,579.0914769690752
3250,670.9692307692308,596.6904743082275
3250,675.2923076923076,602.8613751378804
3250,680.0769230769231,601.1316202397534
3250,666.2615384615384,605.6663406637501
3250,659.1846153846154,576.0310726743745
3250,650.7692307692307,563.6087232286316
3250,680.1076923076923,603.2530945587222
3250,682.6,590.4114679936879
3250,668.8,570.754243220185
3250,695.6153846153846,617.9644050567636
3250,677.3384615384615,591.9455478315831
3250,656.3230769230769,576.5607742385295
3250,666.4461538461538,584.2387428432432
3250,685.5538461538462,601.7549342936421
3250,668.6615384615385,568.7572627275414
3250,673.6615384615385,582.2437839129976
3250,670.1538461538462,584.9181199968007
3250,660.9384615384615,590.2056063368759
3250,665.9384615384615,591.5454043805826
3250,664.0153846153846,592.5834181409579
3250,664.8153846153846,579.1476865534703
3250,696.5692307692308,605.2613540823189
3250,671.7846153846153,602.4801686441367
3250,659.8461538461538,570.1780890690538
3250,668.4923076923077,593.1930837056456
3250,675.8461538461538,581.3747429291852
3250,689.5846153846154,589.8382931541541
3250,650.1076923076923,585.6009306181372
3250,667.5384615384615,584.4314285479146
3250,662.9538461538461,593.5589253560445
3250,668.6615384615385,583.2562908605465
3250,661.3384615384615,580.3724739516082
3250,671.7846153846153,589.7059630360174
3250,677.0769230769231,586.1326263067957
3250,673.8153846153846,579.6050881633563
3250,686.0307692307692,602.870262079171
3250,654.1076923076923,579.3451641047827
3250,687.7076923076924,616.2295831681546
3250,665.6461538461539,592.8060762371356
3250,673.6153846153846,578.4222623736637
3250,671.4307692307692,571.3694337488532
3250,676.6307692307693,572.2674487505019
3250,674.0153846153846,598.5117694956817
3250,682.2307692307693,615.5163753175245
3250,657.2,573.1281290494233
3250,659.2461538461539,575.259046150093
3250,674.4461538461538,589.95573577813
3250,664.4923076923077,581.5992308501136
3250,679.6153846153846,604.7458510636499
3250,669.6461538461539,592.6091183069931
3250,659.6615384615385,578.5343890296763
3250,672.8307692307692,570.8727345505778
3500,669.5714285714286,583.0288787610676
3500,678.5571428571428,589.7779760387871
3500,681.7,596.4778489480681
3500,665.7428571428571,563.5430186574499
3500,668.4285714285714,582.3993124855775
3500,650.5142857142857,579.9886881374041
3500,681.2571428571429,581.7143306202621
3500,684.1571428571428,593.7830324216386
3500,667.7857142857143,587.5130002903801
3500,655.9428571428572,575.2679844016621
3500,668.3714285714286,565.7570698107239
3500,686.4857142857143,596.7114100960157
3500,660.2571428571429,576.5765389834402
3500,664.6714285714286,584.9637649688487
3500,675.0142857142857,605.2219189888035
3500,673.6142857142858,576.0086257503228
3500,664.1142857142858,587.82717437932
3500,672.4714285714285,594.1548913355499
3500,663.2571428571429,578.373302231953
3500,675.3857142857142,586.3999072514335
3500,679.4857142857143,602.6091067269097
3500,668.8571428571429,587.6710519551923
3500,679.6428571428571,605.290261792149
3500,674.8714285714286,601.7124235149587
3500,678.9857142857143,571.4847577734221
3500,671.3142857142857,594.4228784016872
3500,671.6571428571428,607.5356282489421
3500,668.6142857142858,588.848702199158
3500,659.3285714285714,593.4687191522776
3500,661.8285714285714,602.5328200054114
3500,667.3,584.4264551066896
3500,667.8285714285714,586.3707986158483
3500,672.8,587.2175454755126
3500,657.7285714285714,572.4043131870181
3500,679.7857142857143,596.0590429253307
3500,671.2857142857143,573.5364515220369
3500,675.6571428571428,602.907476571756
3500,668.2857142857143,587.2781561177474
3500,650.0142857142857,566.8188169287341
3500,673.5428571428571,594.136845365113
3500,682.5,609.0180914507267
3500,687.6285714285714,602.0534663354498
3500,665.9,590.7435181918751
3500,675.1428571428571,595.4775822987866
3500,674.6571428571428,588.0614857482236
3500,673.8571428571429,577.9663679220267
3500,678.7,600.4306989867475
3500,661.8,576.0165325008352
3500,695.0428571428571,612.804208669674
3500,670.8714285714286,617.3937947170364
3500,658.1,572.838263137411
3500,660.8285714285714,591.4339951442129
3500,658.0428571428571,561.0885067874583
3500,668.4571428571429,594.7598959895926
3500,670.0285714285715,596.4468595998562
3500,654.6285714285714,573.8889930348295
3500,664.3571428571429,579.5505779903766
3500,659.9714285714285,568.8451953972457
3500,674.0714285714286,585.8801637933568
3500,668.7,579.2602634888249
3500,673.9857142857143,601.5999855826636
3500,682.2285714285714,599.0658483107219
3500,671.0142857142857,568.9908106929857
3500,656.3714285714286,598.2099290246472
3500,670.8714285714286,583.6113780695548
3500,664.4857142857143,573.4844808675456
3500,672.0285714285715,572.9501591743903
3500,673.3,579.9759563981942
3500,657.2142857142857,569.5161704177915
3500,667.3857142857142,594.6738792422794
3500,683.2857142857143,606.4397777864119
3500,668.2571428571429,604.9706884449453
3500,659.7857142857143,588.7995873653723
3500,669.0428571428571,568.7010998937915
3500,667.5857142857143,578.9313058893737
3500,687.4,606.5839572086102
3500,682.4,591.302639456794
3500,676.3714285714286,586.2485862652115
3500,676.2285714285714,585.7832893150984
3500,675.2428571428571,603.1316590623188
3500,664.0428571428571,581.4359794192868
3500,690.1,593.0790034099288
3500,676.7857142857143,599.2128978408055
3500,692.4857142857143,609.5085547942267
3500,652.8714285714286,568.021287866386
3500,648.5,566.8395149548819
3500,680.6,607.8399084345435
3500,676.8,587.7319991774676
3500,666.1714285714286,574.3778490413673
3500,651.7,560.5793903249948
3500,686.8285714285714,591.7933512741123
3500,666.7571428571429,584.4691592918016
3500,649.5857142857143,571.4035099861478
3500,656.0714285714286,569.9895944270404
3500,667.2428571428571,577.5148467037582
3500,663.7,576.4312832295922
3500,666.4571428571429,577.6299034036608
3500,662.3285714285714,565.9620184487035
3500,673.4285714285714,599.473306243038
3500,670.2714285714286,575.1060131197818
3500,664.7285714285714,573.5000914541856
3500,679.5,596.0301106967188
3500,682.9285714285714,600.0505888537011
3500,661.3,572.7803331120928
3500,688.8142857142857,612.2953487342793
3500,660.8142857142857,570.1749554267693
3500,663.5857142857143,578.4440951591517
3500,672.6142857142858,614.1527449109323
3500,679.3285714285714,599.2046924627574
3500,673.8857142857142,585.6176603225289
3500,661.6714285714286,575.436659575729
3500,686.5571428571428,615.0354260578185
3500,665.6428571428571,574.9574030361923
3500,676.8285714285714,592.963693695336
3500,670.7285714285714,593.3605606188864
3500,677.9428571428572,603.8287809757778
3500,666.5428571428571,573.8957517507436
3500,656.7571428571429,573.2670017593219
3500,652.7857142857143,576.0742361104201
3500,670.1857142857143,584.1321717570713
3500,655.0142857142857,557.1712994571558
3500,664.0428571428571,568.7598774203973
3500,660.4857142857143,571.7992090849759
3500,661.2142857142857,571.4973663945603
3500,675.9285714285714,591.1488771011573
3500,673.1,591.1127194899947
3500,680.9428571428572,602.5893860360183
3500,657.8285714285714,564.9476580414602
3500,665.7428571428571,569.9216910046072
3500,659.7571428571429,584.2747136582313
3500,660.9142857142857,579.8209266133601
3500,667.1,580.4121848184394
3500,656.5285714285715,566.361399547991
3500,661.9714285714285,571.3138734888348
3500,677.2,610.0762387954944
3500,652.6714285714286,584.4796274447547
3500,672.7285714285714,603.9830750095231
3500,674.6142857142858,595.4342903139125
3500,672.0571428571428,600.0469478231155
3500,678.8857142857142,602.6630554193172
3500,666.8571428571429,568.4679733588287
3500,655.4428571428572,574.4360746658857
3500,687.6428571428571,616.3366551236261
3500,691.0142857142857,611.9313451887309
3500,682.3285714285714,610.9487989168643
3500,657.9142857142857,579.8154322801387
3500,674.6142857142858,592.7326497516673
3500,669.0142857142857,604.5889038454652
3500,664.6857142857143,580.6622215283203
3500,665.9285714285714,590.7669306304565
3500,671.1428571428571,580.6462971973382
3500,679.1,607.3910637190131
3500,673.6714285714286,595.1233538742456
3500,668.8857142857142,582.0092425102431
3500,674.1714285714286,590.7827972016346
3500,665.2714285714286,566.8915850351577
3500,681.0285714285715,606.949114634087
3500,674.2714285714286,583.72709918808
3500,661.5142857142857,609.1952476800179
3500,664.7714285714286,585.6538024520379
3500,673.9428571428572,583.2026328990707
3500,663.6428571428571,565.210720141847
3500,680.3571428571429,592.706155472249
3500,663.2285714285714,580.8743451883197
3500,662.4285714285714,584.7818536228109
3500,677.1714285714286,597.9503078118155
3500,682.4285714285714,602.3405200057658
3500,661.6714285714286,574.4116796820048
3500,654.6428571428571,560.6455599374269
